"time","scheduled_arrivals","actual_arrivals","scheduled_departures","actual_departures","freq_config","tmpf","dwpf","relh","drct","sknt","alti","vsby","ceiling","wind_gust","ifr","lifr","ts","ra","headwind_10","crosswind_10","horario_local","dia_do_mes","mes"
2022-08-14 15:00:00,5,2,7,7,"10R|10L",78.8,51.8,39.02,70,6,30.09,6.21,99999,0,0,0,0,0,-5.392764277795,2.63022688073446,15,14,8
2022-08-14 15:15:00,2,5,5,8,"10R|10L",78.8,51.35,38.3925,70,6.5,30.09,6.21,99999,0,0,0,0,0,-5.84216130094459,2.849412454129,15.25,14,8
2022-08-14 15:30:00,3,4,5,5,"10R|10L",78.8,50.9,37.765,70,7,30.09,6.21,99999,0,0,0,0,0,-6.29155832409417,3.06859802752354,15.5,14,8
2022-08-14 15:45:00,3,2,8,6,"10R|10L",78.8,50.45,37.1375,70,7.5,30.09,6.21,99999,0,0,0,0,0,-6.74095534724375,3.28778360091808,15.75,14,8
2022-08-14 16:00:00,4,4,3,8,"10R|10L",78.8,50,36.51,70,8,30.09,6.21,99999,0,0,0,0,0,-7.19035237039334,3.50696917431262,16,14,8
2022-08-14 16:15:00,4,7,5,6,"10R|10L",78.35,50,37.0675,72.5,7.75,30.09,6.21,99999,0,0,0,0,0,-7.10721557648471,3.09030528417066,16.25,14,8
2022-08-14 16:30:00,1,3,2,5,"10R|10L",77.9,50,37.625,75,7.5,30.09,6.21,99999,0,0,0,0,0,-7.00185319872901,2.68775962158975,16.5,14,8
2022-08-14 16:45:00,4,3,1,4,"10R|10L",77.45,50,38.1825,77.5,7.25,30.09,6.21,99999,0,0,0,0,0,-6.87534650024495,2.30045875893692,16.75,14,8
2022-08-14 17:00:00,5,4,4,4,"10R|10L",77,50,38.74,80,7,30.09,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,17,14,8
2022-08-14 17:15:00,5,5,5,3,"10R|10L",75.65,50,40.6625,77.5,7,30.09,6.21,99999,0,0,0,0,0,-6.6382655864434,2.22113259483565,17.25,14,8
2022-08-14 17:30:00,4,5,2,3,"10R|10L",74.3,50,42.585,75,7,30.09,6.21,99999,0,0,0,0,0,-6.53506298548041,2.5085756468171,17.5,14,8
2022-08-14 17:45:00,3,2,4,6,"10R|10L",72.95,50,44.5075,72.5,7,30.09,6.21,99999,0,0,0,0,0,-6.41942052069587,2.79124348247672,17.75,14,8
2022-08-14 18:00:00,1,3,4,5,"10R|10L",71.6,50,46.43,70,7,30.09,6.21,99999,0,0,0,0,0,-6.29155832409417,3.06859802752354,18,14,8
2022-08-14 18:15:00,2,4,7,2,"10R|10L",71.15,50.45,48.015,75,6.25,30.09,6.21,99999,0,0,0,0,0,-5.83487766560751,2.23979968465813,18.25,14,8
2022-08-14 18:30:00,5,6,1,3,"10R|10L",70.7,50.9,49.6,80,5.5,30.09,6.21,99999,0,0,0,0,0,-5.28693932766075,1.5160054569935,18.5,14,8
2022-08-14 18:45:00,3,8,1,5,"10R|10L",70.25,51.35,51.185,85,4.75,30.09,6.21,99999,0,0,0,0,0,-4.6627291213764,0.906342728038588,18.75,14,8
2022-08-14 19:00:00,6,3,3,1,"10R|10L",69.8,51.8,52.77,90,4,30.09,6.21,99999,0,0,0,0,0,-3.97808758147309,0.418113853070614,19,14,8
2022-08-14 19:15:00,4,5,1,2,"10R|10L",68.9,51.8,54.5125,85,4.25,30.0975,6.21,99999,0,0,0,0,0,-4.17191552965257,0.810938230350315,19.25,14,8
2022-08-14 19:30:00,4,6,4,4,"10R|10L",68,51.8,56.255,80,4.5,30.105,6.21,99999,0,0,0,0,0,-4.32567763172244,1.2403681011765,19.5,14,8
2022-08-14 19:45:00,7,8,2,4,"10R|10L",67.1,51.8,57.9975,75,4.75,30.1125,6.21,99999,0,0,0,0,0,-4.43450702586171,1.70224776034018,19.75,14,8
2022-08-14 20:00:00,7,7,1,2,"10R|10L",66.2,51.8,59.74,70,5,30.12,6.21,99999,0,0,0,0,0,-4.49397023149583,2.19185573394539,20,14,8
2022-08-14 20:15:00,7,7,2,2,"10R|10L",65.75,51.8,60.705,72.5,4.75,30.12,6.21,99999,0,0,0,0,0,-4.35603535332934,1.89405807739492,20.25,14,8
2022-08-14 20:30:00,5,7,2,2,"10R|10L",65.3,51.8,61.67,75,4.5,30.12,6.21,99999,0,0,0,0,0,-4.20111191923741,1.61265577295385,20.5,14,8
2022-08-14 20:45:00,5,7,5,4,"10R|10L",64.85,51.8,62.635,77.5,4.25,30.12,6.21,99999,0,0,0,0,0,-4.03037553462635,1.34854478972164,20.75,14,8
2022-08-14 21:00:00,8,7,6,2,"10R|10L",64.4,51.8,63.6,80,4,30.12,6.21,99999,0,0,0,0,0,-3.84504678375328,1.102549423268,21,14,8
2022-08-14 21:15:00,6,7,6,9,"10R|10L",64.4,51.8,63.6,80,5,30.12,6.21,99999,0,0,0,0,0,-4.80630847969159,1.378186779085,21.25,14,8
2022-08-14 21:30:00,8,6,4,5,"10R|10L",64.4,51.8,63.6,80,6,30.12,6.21,99999,0,0,0,0,0,-5.76757017562991,1.653824134902,21.5,14,8
2022-08-14 21:45:00,6,3,10,7,"10R|10L",64.4,51.8,63.6,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,21.75,14,8
2022-08-14 22:00:00,2,2,7,6,"10R|10L",64.4,51.8,63.6,80,8,30.12,6.21,99999,0,0,0,0,0,-7.69009356750655,2.20509884653599,22,14,8
2022-08-14 22:15:00,0,5,10,8,"10R|10L",63.95,51.35,63.545,77.5,8.75,30.12,6.21,99999,0,0,0,0,0,-8.29783198305424,2.77641574354456,22.25,14,8
2022-08-14 22:30:00,4,3,7,7,"10R|10L",63.5,50.9,63.49,75,9.5,30.12,6.21,99999,0,0,0,0,0,-8.86901405172342,3.40449552068035,22.5,14,8
2022-08-14 22:45:00,2,2,8,9,"10R|10L",63.05,50.45,63.435,72.5,10.25,30.12,6.21,99999,0,0,0,0,0,-9.39986576244752,4.08717795648377,22.75,14,8
2022-08-14 23:00:00,2,3,7,8,"10R|10L",62.6,50,63.38,70,11,30.12,6.21,99999,0,0,0,0,0,-9.88673450929084,4.82208261467985,23,14,8
2022-08-14 23:15:00,3,1,6,7,"10R|10L",61.7,50,65.5375,70,10.25,30.12,6.21,99999,0,0,0,0,0,-9.21263897456646,4.49330425458804,23.25,14,8
2022-08-14 23:30:00,1,0,2,8,"10R|10L",60.8,50,67.695,70,9.5,30.12,6.21,99999,0,0,0,0,0,-8.53854343984209,4.16452589449624,23.5,14,8
2022-08-14 23:45:00,0,1,4,3,"10R|10L",59.9,50,69.8525,70,8.75,30.12,6.21,99999,0,0,0,0,0,-7.86444790511771,3.83574753440443,23.75,14,8
2022-08-15 00:00:00,1,1,0,1,"10R|10L",59,50,72.01,70,8,30.12,6.21,99999,0,0,0,0,0,-7.19035237039334,3.50696917431262,0,15,8
2022-08-15 00:15:00,4,4,0,1,"10R|10L",58.55,50,73.2125,72.5,7.75,30.12,6.21,99999,0,0,0,0,0,-7.10721557648471,3.09030528417066,0.25,15,8
2022-08-15 00:30:00,3,3,1,2,"10R|10L",58.1,50,74.415,75,7.5,30.12,6.21,99999,0,0,0,0,0,-7.00185319872901,2.68775962158975,0.5,15,8
2022-08-15 00:45:00,0,0,0,1,"10R|10L",57.65,50,75.6175,77.5,7.25,30.12,6.21,99999,0,0,0,0,0,-6.87534650024495,2.30045875893692,0.75,15,8
2022-08-15 01:00:00,1,1,1,0,"10R|10L",57.2,50,76.82,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,1,15,8
2022-08-15 01:15:00,0,2,1,0,"10R|10L",57.2,50,76.82,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,1.25,15,8
2022-08-15 01:30:00,2,1,3,1,"10R|10L",57.2,50,76.82,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,1.5,15,8
2022-08-15 01:45:00,1,2,0,3,"10R|10L",57.2,50,76.82,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,1.75,15,8
2022-08-15 02:00:00,2,1,0,0,"10R|10L",57.2,50,76.82,80,7,30.12,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,2,15,8
2022-08-15 02:15:00,1,0,0,1,"10R|10L",56.75,50,78.1125,80,7.25,30.1125,6.21,99999,0,0,0,0,0,-6.96914729555281,1.99837082967324,2.25,15,8
2022-08-15 02:30:00,0,0,2,0,"10R|10L",56.3,50,79.405,80,7.5,30.105,6.21,99999,0,0,0,0,0,-7.20946271953739,2.06728016862749,2.5,15,8
2022-08-15 02:45:00,0,0,0,1,"10R|10L",55.85,50,80.6975,80,7.75,30.0975,6.21,99999,0,0,0,0,0,-7.44977814352197,2.13618950758174,2.75,15,8
2022-08-15 03:00:00,0,0,0,0,"10R|10L",55.4,50,81.99,80,8,30.09,6.21,99999,0,0,0,0,0,-7.69009356750655,2.20509884653599,3,15,8
2022-08-15 03:15:00,0,2,2,1,"10R|10R",55.85,50,80.6975,82.5,7.25,30.09,6.21,99999,0,0,0,0,0,-7.04968192288316,1.69247888795531,3.25,15,8
2022-08-15 03:30:00,2,1,1,1,"10R|10R",56.3,50,79.405,85,6.5,30.09,6.21,99999,0,0,0,0,0,-6.38057669240982,1.24025846994754,3.5,15,8
2022-08-15 03:45:00,2,2,0,1,"10R|10R",56.75,50,78.1125,87.5,5.75,30.09,6.21,99999,0,0,0,0,0,-5.68684121433102,0.849904113995261,3.75,15,8
2022-08-15 04:00:00,1,2,0,0,"10R|10R",57.2,50,76.82,90,5,30.09,6.21,99999,0,0,0,0,0,-4.97260947684137,0.522642316338267,4,15,8
2022-08-15 04:15:00,1,4,0,0,"10R|10R",57.2,50,76.82,90,5,30.09,6.21,99999,0,0,0,0,0,-4.97260947684137,0.522642316338267,4.25,15,8
2022-08-15 04:30:00,2,2,1,1,"10R|10R",57.2,50,76.82,90,5,30.09,6.21,99999,0,0,0,0,0,-4.97260947684137,0.522642316338267,4.5,15,8
2022-08-15 04:45:00,3,6,1,2,"10R|10R",57.2,50,76.82,90,5,30.09,6.21,99999,0,0,0,0,0,-4.97260947684137,0.522642316338267,4.75,15,8
2022-08-15 05:00:00,4,2,2,2,"10R|10L",57.2,50,76.82,90,5,30.09,6.21,99999,0,0,0,0,0,-4.97260947684137,0.522642316338267,5,15,8
2022-08-15 05:15:00,4,4,1,1,"10R|10L",56.75,50,78.1125,90,5.25,30.09,6.21,99999,0,0,0,0,0,-5.22123995068343,0.548774432155181,5.25,15,8
2022-08-15 05:30:00,7,6,4,2,"10R|10L",56.3,50,79.405,90,5.5,30.09,6.21,99999,0,0,0,0,0,-5.4698704245255,0.574906547972094,5.5,15,8
2022-08-15 05:45:00,6,6,0,2,"10R|10L",55.85,50,80.6975,90,5.75,30.09,6.21,99999,0,0,0,0,0,-5.71850089836757,0.601038663789007,5.75,15,8
2022-08-15 06:00:00,4,8,5,2,"10R|10L",55.4,50,81.99,90,6,30.09,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,6,15,8
2022-08-15 06:15:00,6,2,2,3,"10R|10L",55.4,50,81.99,90,6,30.09,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,6.25,15,8
2022-08-15 06:30:00,6,1,3,3,"10R|10L",55.4,50,81.99,90,6,30.09,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,6.5,15,8
2022-08-15 06:45:00,1,5,5,4,"10R|10L",55.4,50,81.99,90,6,30.09,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,6.75,15,8
2022-08-15 07:00:00,5,5,3,3,"10R|10L",55.4,50,81.99,90,6,30.09,6.21,99999,0,0,0,0,0,-5.96713137220964,0.627170779605921,7,15,8
2022-08-15 07:15:00,5,5,7,7,"10R|10L",56.3,50,79.495,85,6.5,30.0975,6.21,99999,0,0,0,0,0,-6.38057669240982,1.24025846994754,7.25,15,8
2022-08-15 07:30:00,6,6,7,4,"10R|10L",57.2,50,77,80,7,30.105,6.21,99999,0,0,0,0,0,-6.72883187156823,1.92946149071899,7.5,15,8
2022-08-15 07:45:00,5,5,6,8,"10R|10L",58.1,50,74.505,75,7.5,30.1125,6.21,99999,0,0,0,0,0,-7.00185319872901,2.68775962158975,7.75,15,8
2022-08-15 08:00:00,3,4,8,7,"10R|10L",59,50,72.01,70,8,30.12,6.21,99999,0,0,0,0,0,-7.19035237039334,3.50696917431262,8,15,8
2022-08-15 08:15:00,5,5,7,8,"10R|10L",59.9,50,69.8525,70,9.25,30.12,6.21,99999,0,0,0,0,0,-8.3138449282673,4.05493310779897,8.25,15,8
2022-08-15 08:30:00,7,8,3,6,"10R|10L",60.8,50,67.695,70,10.5,30.12,6.21,99999,0,0,0,0,0,-9.43733748614125,4.60289704128531,8.5,15,8
2022-08-15 08:45:00,8,4,3,4,"10R|10L",61.7,50,65.5375,70,11.75,30.12,6.21,99999,0,0,0,0,0,-10.5608300440152,5.15086097477166,8.75,15,8
2022-08-15 09:00:00,1,5,0,2,"10R|10L",62.6,50,63.38,70,13,30.12,6.21,99999,0,0,0,0,0,-11.6843226018892,5.69882490825801,9,15,8
2022-08-15 09:15:00,5,3,4,0,"10R|10L",63.95,50,60.6625,67.5,12.5,30.12,6.21,99999,0,0,0,0,0,-10.9852139082746,5.9644845032451,9.25,15,8
2022-08-15 09:30:00,4,1,5,2,"10R|10L",65.3,50,57.945,65,12,30.12,6.21,99999,0,0,0,0,0,-10.2860076084253,6.18045689892065,9.5,15,8
2022-08-15 09:45:00,2,3,8,8,"10R|10L",66.65,50,55.2275,62.5,11.5,30.12,6.21,99999,0,0,0,0,0,-9.58968695377243,6.34727533108867,9.75,15,8
2022-08-15 10:00:00,2,2,9,8,"10R|10L",68,50,52.51,60,11,30.12,6.21,99999,0,0,0,0,0,-8.89918693812442,6.4656377752172,10,15,8
2022-08-15 10:15:00,1,4,6,7,"10R|10L",69.35,50.45,51.06,62.5,10.25,30.12,6.21,99999,0,0,0,0,0,-8.54732967618847,5.6573540994486,10.25,15,8
2022-08-15 10:30:00,3,1,2,8,"10R|10L",70.7,50.9,49.61,65,9.5,30.12,6.21,99999,0,0,0,0,0,-8.14308935667007,4.89286171164551,10.5,15,8
2022-08-15 10:45:00,4,3,5,0,"10R|10L",72.05,51.35,48.16,67.5,8.75,30.12,6.21,99999,0,0,0,0,0,-7.6896497357922,4.17513915227157,10.75,15,8
2022-08-15 11:00:00,1,5,1,5,"10R|10L",73.4,51.8,46.71,70,8,30.12,6.21,99999,0,0,0,0,0,-7.19035237039334,3.50696917431262,11,15,8
2022-08-15 11:15:00,5,4,2,1,"10R|10L",74.3,52.25,46.095,67.5,8,30.105,6.21,99999,0,0,0,0,0,-7.03053690129572,3.81727008207687,11.25,15,8
2022-08-15 11:30:00,4,6,2,3,"10R|10L",75.2,52.7,45.48,65,8,30.09,6.21,99999,0,0,0,0,0,-6.8573384056169,4.12030459928043,11.5,15,8
2022-08-15 11:45:00,5,4,1,1,"10R|10L",76.1,53.15,44.865,62.5,8,30.075,6.21,99999,0,0,0,0,0,-6.67108657653735,4.41549588249647,11.75,15,8
2022-08-15 12:00:00,5,3,4,2,"10R|10L",77,53.6,44.25,60,8,30.06,6.21,99999,0,0,0,0,0,-6.47213595499958,4.70228201833979,12,15,8
2022-08-15 12:15:00,1,2,8,5,"10R|10L",77.9,51.8,40.705,52.5,8.5,30.0525,6.21,99999,0,0,0,0,0,-6.16568215360445,5.85101389339691,12.25,15,8
2022-08-15 12:30:00,2,1,2,2,"10R|10L",78.8,50,37.16,45,9,30.045,6.21,99999,0,0,0,0,0,-5.66388351944854,6.99431365311274,12.5,15,8
2022-08-15 12:45:00,1,3,5,8,"10R|10L",79.7,48.2,33.615,37.5,9.5,30.0375,6.21,99999,0,0,0,0,0,-4.96373636480151,8.10008156136388,12.75,15,8
2022-08-15 13:00:00,3,7,3,5,"10R|10L",80.6,46.4,30.07,30,10,30.03,6.21,99999,0,0,0,0,0,-4.067366430758,9.13545457642601,13,15,8
2022-08-15 13:15:00,4,4,1,2,"10R|10L",80.6,46.85,30.5975,105,9.75,30.0225,6.21,99999,0,0,0,0,0,-9.62996132080259,-1.52523603414225,13.25,15,8
2022-08-15 13:30:00,8,5,4,5,"10R|10L",80.6,47.3,31.125,180,9.5,30.015,6.21,99999,0,0,0,0,0,-0.993020401042708,-9.4479580059986,13.5,15,8
2022-08-15 13:45:00,7,4,3,1,"10R|10L",80.6,47.75,31.6525,255,9.25,30.0075,6.21,99999,0,0,0,0,0,8.63561894509912,-3.31490353329403,13.75,15,8
2022-08-15 14:00:00,6,4,1,3,"10R|10L",80.6,48.2,32.18,330,9,30,6.21,99999,0,0,0,0,0,5.29006727063226,7.28115294937453,14,15,8
2022-08-15 14:15:00,6,7,3,2,"10R|10L",81.05,48.2,31.7225,330,9,29.9925,6.21,99999,0,0,0,0,0,5.29006727063226,7.28115294937453,14.25,15,8
2022-08-15 14:30:00,5,4,6,5,"10R|10L",81.5,48.2,31.265,330,9,29.985,6.21,99999,0,0,0,0,0,5.29006727063226,7.28115294937453,14.5,15,8
2022-08-15 14:45:00,0,3,7,4,"10R|10L",81.95,48.2,30.8075,330,9,29.9775,6.21,99999,0,0,0,0,0,5.29006727063226,7.28115294937453,14.75,15,8
2022-08-15 15:00:00,3,3,8,7,"10R|10L",82.4,48.2,30.35,330,9,29.97,6.21,99999,0,0,0,0,0,5.29006727063226,7.28115294937453,15,15,8
2022-08-15 15:15:00,5,5,5,5,"10R|10L",82.4,48.2,30.35,327.5,9,29.9625,6.21,99999,0,0,0,0,0,5.60263172973858,7.04347341167172,15.25,15,8
2022-08-15 15:30:00,2,4,3,5,"28L|28R",82.4,48.2,30.35,325,9,29.955,6.21,99999,0,0,0,0,0,5.90453126091457,6.79238622200494,15.5,15,8
2022-08-15 15:45:00,4,5,8,5,"28L|28R",82.4,48.2,30.35,322.5,9,29.9475,6.21,99999,0,0,0,0,0,6.19519118124379,6.52836933911059,15.75,15,8
2022-08-15 16:00:00,3,2,4,8,"28L|28R",82.4,48.2,30.35,320,9,29.94,6.21,99999,0,0,0,0,0,6.47405820304786,6.25192533413098,16,15,8
2022-08-15 16:15:00,5,7,4,6,"28L|28R",81.95,47.75,30.28,320,8.75,29.94,6.21,99999,0,0,0,0,0,6.2942232529632,6.07826074151623,16.25,15,8
2022-08-15 16:30:00,1,6,3,4,"28L|28R",81.5,47.3,30.21,320,8.5,29.94,6.21,99999,0,0,0,0,0,6.11438830287853,5.90459614890148,16.5,15,8
2022-08-15 16:45:00,5,2,2,4,"28L|28R",81.05,46.85,30.14,320,8.25,29.94,6.21,99999,0,0,0,0,0,5.93455335279387,5.73093155628673,16.75,15,8
2022-08-15 17:00:00,5,3,3,2,"28L|28R",80.6,46.4,30.07,320,8,29.94,6.21,99999,0,0,0,0,0,5.75471840270921,5.55726696367198,17,15,8
2022-08-15 17:15:00,3,4,5,6,"28L|28R",79.7,46.85,31.6075,325,7.75,29.94,6.21,99999,0,0,0,0,0,5.08445747467643,5.84899924672648,17.25,15,8
2022-08-15 17:30:00,4,6,4,4,"28L|28R",78.8,47.3,33.145,330,7.5,29.94,6.21,99999,0,0,0,0,0,4.40838939219355,6.06762745781211,17.5,15,8
2022-08-15 17:45:00,5,2,3,5,"28L|28R",77.9,47.75,34.6825,335,7.25,29.94,6.21,99999,0,0,0,0,0,3.7340260430979,6.21446293009031,17.75,15,8
2022-08-15 18:00:00,3,5,5,3,"28L|28R",77,48.2,36.22,340,7,29.94,6.21,99999,0,0,0,0,0,3.06859802752354,6.29155832409417,18,15,8
2022-08-15 18:15:00,1,4,6,3,"28L|28R",75.2,49.1,40.3575,275,6.25,29.9475,6.21,99999,0,0,0,0,0,6.24904809472745,-0.109077540233021,18.25,15,8
2022-08-15 18:30:00,5,2,5,7,"10R|10L",73.4,50,44.495,210,5.5,29.955,6.21,99999,0,0,0,0,0,2.2370515369169,-5.02450001703431,18.5,15,8
2022-08-15 18:45:00,4,6,3,6,"10R|10L",71.6,50.9,48.6325,145,4.75,29.9625,6.21,99999,0,0,0,0,0,-3.11628038770491,-3.58487050605817,18.75,15,8
2022-08-15 19:00:00,7,6,2,1,"10R|10L",69.8,51.8,52.77,80,4,29.97,6.21,99999,0,0,0,0,0,-3.84504678375328,1.102549423268,19,15,8
2022-08-15 19:15:00,5,7,2,5,"10R|10L",69.8,51.8,52.77,75,4.25,29.97,6.21,99999,0,0,0,0,0,-3.96771681261311,1.52306378556753,19.25,15,8
2022-08-15 19:30:00,8,7,2,4,"10R|10L",69.8,51.8,52.77,70,4.5,29.97,6.21,99999,0,0,0,0,0,-4.04457320834625,1.97267016055085,19.5,15,8
2022-08-15 19:45:00,5,7,2,2,"10R|10L",69.8,51.8,52.77,65,4.75,29.97,6.21,99999,0,0,0,0,0,-4.07154467833503,2.44643085582276,19.75,15,8
2022-08-15 20:00:00,7,6,2,1,"10R|10L",69.8,51.8,52.77,60,5,29.97,6.21,99999,0,0,0,0,0,-4.04508497187474,2.93892626146237,20,15,8
2022-08-15 20:15:00,6,4,3,4,"10R|10L",69.35,51.35,52.705,62.5,6,29.97,6.21,99999,0,0,0,0,0,-5.00331493240301,3.31162191187235,20.25,15,8
2022-08-15 20:30:00,5,6,3,1,"10R|10L",68.9,50.9,52.64,65,7,29.97,6.21,99999,0,0,0,0,0,-6.00017110491479,3.60526652437038,20.5,15,8
2022-08-15 20:45:00,6,5,5,1,"10R|10L",68.45,50.45,52.575,67.5,8,29.97,6.21,99999,0,0,0,0,0,-7.03053690129572,3.81727008207687,20.75,15,8
2022-08-15 21:00:00,4,6,6,7,"10R|10L",68,50,52.51,70,9,29.97,6.21,99999,0,0,0,0,0,-8.0891464166925,3.9453403211017,21,15,8
2022-08-15 21:15:00,6,8,8,5,"10R|10L",68,49.55,51.6575,67.5,8,29.9775,6.21,99999,0,0,0,0,0,-7.03053690129572,3.81727008207687,21.25,15,8
2022-08-15 21:30:00,8,8,6,6,"10R|10L",68,49.1,50.805,65,7,29.985,6.21,99999,0,0,0,0,0,-6.00017110491479,3.60526652437038,21.5,15,8
2022-08-15 21:45:00,5,2,9,7,"10R|10L",68,48.65,49.9525,62.5,6,29.9925,6.21,99999,0,0,0,0,0,-5.00331493240301,3.31162191187235,21.75,15,8
2022-08-15 22:00:00,4,5,5,8,"10R|10L",68,48.2,49.1,60,5,30,6.21,99999,0,0,0,0,0,-4.04508497187474,2.93892626146237,22,15,8
2022-08-15 22:15:00,1,0,10,8,"10R|10L",68,47.75,48.295,65,5.25,30,6.21,99999,0,0,0,0,0,-4.50012832868609,2.70394989327778,22.25,15,8
2022-08-15 22:30:00,2,3,6,6,"10R|10L",68,47.3,47.49,70,5.5,30,6.21,99999,0,0,0,0,0,-4.94336725464542,2.41104130733993,22.5,15,8
2022-08-15 22:45:00,2,1,8,9,"10R|10L",68,46.85,46.685,75,5.75,30,6.21,99999,0,0,0,0,0,-5.36808745235891,2.06061570988548,22.75,15,8
2022-08-15 23:00:00,3,4,7,7,"10R|10L",68,46.4,45.88,80,6,30,6.21,99999,0,0,0,0,0,-5.76757017562991,1.653824134902,23,15,8
2022-08-15 23:15:00,3,3,4,6,"10R|10L",67.1,46.85,48.3175,85,5.75,30,6.21,99999,0,0,0,0,0,-5.64435630482407,1.09715172341513,23.25,15,8
2022-08-15 23:30:00,1,2,2,7,"10R|10L",66.2,47.3,50.755,90,5.5,30,6.21,99999,0,0,0,0,0,-5.4698704245255,0.574906547972094,23.5,15,8
2022-08-15 23:45:00,1,5,5,7,"10R|10L",65.3,47.75,53.1925,95,5.25,30,6.21,99999,0,0,0,0,0,-5.24920039957105,0.0916251337957384,23.75,15,8
2022-08-16 00:00:00,1,4,1,1,"10R|10L",64.4,48.2,55.63,100,5,30,6.21,99999,0,0,0,0,0,-4.98782025129912,-0.348782368720627,0,16,8
2022-08-16 00:15:00,6,0,0,1,"10R|10L",63.95,48.2,56.5375,100,4.5,30,6.21,99999,0,0,0,0,0,-4.48903822616921,-0.313904131848564,0.25,16,8
2022-08-16 00:30:00,3,2,1,0,"10R|10L",63.5,48.2,57.445,100,4,30,6.21,99999,0,0,0,0,0,-3.9902562010393,-0.279025894976501,0.5,16,8
2022-08-16 00:45:00,3,5,0,1,"10R|10L",63.05,48.2,58.3525,100,3.5,30,6.21,99999,0,0,0,0,0,-3.49147417590938,-0.244147658104439,0.75,16,8
2022-08-16 01:00:00,1,2,1,2,"10R|10L",62.6,48.2,59.26,100,3,30,6.21,99999,0,0,0,0,0,-2.99269215077947,-0.209269421232376,1,16,8
2022-08-16 01:15:00,4,4,1,0,"10R|10L",63.95,47.3,55.1575,80,4.5,30,6.21,99999,0,0,0,0,0,-4.32567763172244,1.2403681011765,1.25,16,8
2022-08-16 01:30:00,3,2,3,2,"10R|10L",65.3,46.4,51.055,60,6,30,6.21,99999,0,0,0,0,0,-4.85410196624968,3.52671151375484,1.5,16,8
2022-08-16 01:45:00,2,2,1,3,"10R|10L",66.65,45.5,46.9525,40,7.5,30,6.21,99999,0,0,0,0,0,-4.1939467760306,6.21778179416281,1.75,16,8
2022-08-16 02:00:00,3,1,1,0,"10R|10L",68,44.6,42.85,20,9,30,6.21,99999,0,0,0,0,0,-2.17729706039701,8.73266153648397,2,16,8
2022-08-16 02:15:00,2,0,0,1,"10R|10L",66.65,45.05,45.98,55,7.25,29.9925,6.21,99999,0,0,0,0,0,-5.4716444566151,4.75642796018118,2.25,16,8
2022-08-16 02:30:00,1,1,2,0,"10R|10L",65.3,45.5,49.11,90,5.5,29.985,6.21,99999,0,0,0,0,0,-5.4698704245255,0.574906547972094,2.5,16,8
2022-08-16 02:45:00,0,1,0,0,"10R|10L",63.95,45.95,52.24,125,3.75,29.9775,6.21,99999,0,0,0,0,0,-3.27982390177273,-1.81803607592376,2.75,16,8
2022-08-16 03:00:00,0,2,3,1,"10R|10R",62.6,46.4,55.37,160,2,29.97,6.21,99999,0,0,0,0,0,-0.876742293578155,-1.79758809259833,3,16,8
2022-08-16 03:15:00,2,2,3,2,"10R|10R",62.6,46.4,55.37,140,4,29.97,6.21,99999,0,0,0,0,0,-2.8773592013546,-2.77863348183599,3.25,16,8
2022-08-16 03:30:00,2,1,1,4,"10R|10R",62.6,46.4,55.37,120,6,29.97,6.21,99999,0,0,0,0,0,-5.48127274585561,-2.4404198584548,3.5,16,8
2022-08-16 03:45:00,2,3,2,1,"10R|10R",62.6,46.4,55.37,100,8,29.97,6.21,99999,0,0,0,0,0,-7.98051240207859,-0.558051789953002,3.75,16,8
2022-08-16 04:00:00,0,2,5,3,"10R|10R",62.6,46.4,55.37,80,10,29.97,6.21,99999,0,0,0,0,0,-9.61261695938319,2.75637355816999,4,16,8
2022-08-16 04:15:00,3,0,0,2,"10R|10R",62.15,46.85,57.315,82.5,9.5,29.9775,6.21,99999,0,0,0,0,0,-9.23751424377793,2.2177309566311,4.25,16,8
2022-08-16 04:30:00,2,2,1,3,"10R|10R",61.7,47.3,59.26,85,9,29.985,6.21,99999,0,0,0,0,0,-8.83464465102898,1.7172809583889,4.5,16,8
2022-08-16 04:45:00,4,5,2,2,"10R|10L",61.25,47.75,61.205,87.5,8.5,29.9925,6.21,99999,0,0,0,0,0,-8.40663483857629,1.25637999460169,4.75,16,8
2022-08-16 05:00:00,4,4,1,1,"10R|10L",60.8,48.2,63.15,90,8,30,6.21,99999,0,0,0,0,0,-7.95617516294619,0.836227706141228,5,16,8
2022-08-16 05:15:00,4,3,2,0,"10R|10L",60.35,48.2,64.195,87.5,7.75,30,6.21,99999,0,0,0,0,0,-7.66487294105486,1.14552293625448,5.25,16,8
